timestamp,frame_number,protocol,event_type,src_ip,src_port,dst_ip,dst_port,stream_id,summary
2024-11-04T13:05:38.071129Z,4337,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.071129Z,4338,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.071129Z,4339,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.071129Z,4340,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.071129Z,4341,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.071263Z,4342,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072311Z,4343,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072311Z,4344,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072311Z,4344,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.072311Z,4345,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072311Z,4346,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072311Z,4347,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072311Z,4348,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072311Z,4349,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.072384Z,4350,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4351,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4352,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4353,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4354,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4355,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4356,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4356,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.073109Z,4357,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4358,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4359,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4360,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4361,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4362,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4363,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4364,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073109Z,4365,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073204Z,4366,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073660Z,4367,tcp,tcp,172.23.4.115,54880,172.23.4.22,8009,0,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073694Z,4368,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073694Z,4369,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073694Z,4370,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073694Z,4370,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.073694Z,4371,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073694Z,4372,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.073726Z,4373,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4374,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4375,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4376,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4377,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4378,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4379,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4380,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075065Z,4381,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075177Z,4382,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075420Z,4383,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075420Z,4384,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075420Z,4384,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.075420Z,4385,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075420Z,4386,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075420Z,4387,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075420Z,4388,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075451Z,4389,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075675Z,4390,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075675Z,4391,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075675Z,4392,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075675Z,4393,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075718Z,4394,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075922Z,4395,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075922Z,4396,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075922Z,4397,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075922Z,4397,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.075922Z,4398,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.075943Z,4399,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076140Z,4400,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076140Z,4401,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076140Z,4402,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076140Z,4403,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076223Z,4404,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076485Z,4405,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076485Z,4406,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076485Z,4407,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076485Z,4408,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.076511Z,4409,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077137Z,4410,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077137Z,4411,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077137Z,4412,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077137Z,4412,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.077137Z,4413,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077137Z,4414,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077137Z,4415,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077224Z,4416,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4417,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4418,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4419,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4420,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4421,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4422,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4423,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4424,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4425,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4425,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.077676Z,4426,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077676Z,4427,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077726Z,4428,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077957Z,4429,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077957Z,4430,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077957Z,4431,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.077957Z,4432,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078019Z,4433,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4434,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4435,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4436,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4437,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4438,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4438,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.078423Z,4439,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4440,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078423Z,4441,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.078471Z,4442,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079207Z,4443,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079207Z,4444,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079207Z,4445,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079207Z,4446,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079207Z,4447,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079269Z,4448,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079830Z,4449,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079963Z,4450,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079963Z,4451,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079963Z,4452,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079963Z,4453,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079963Z,4453,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.079963Z,4454,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.079963Z,4455,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.080024Z,4456,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.080256Z,4457,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082140Z,4458,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082140Z,4459,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082318Z,4460,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4461,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4462,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4463,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4464,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4465,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4466,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4467,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4468,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4468,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.082791Z,4469,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4470,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4471,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.082791Z,4472,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083158Z,4473,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4474,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4475,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4476,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4477,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4478,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4479,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4480,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4480,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.083618Z,4481,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4482,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4483,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4484,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4485,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083618Z,4486,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.083931Z,4487,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.084716Z,4488,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.084716Z,4489,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.084831Z,4490,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4491,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4492,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4493,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4494,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4494,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.085459Z,4495,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4496,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4497,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4498,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4499,tcp,tcp,119.110.115.171,443,172.23.4.115,55103,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.085459Z,4499,tls,tls,119.110.115.171,443,172.23.4.115,55103,37,TLS SNI
2024-11-04T13:05:38.085575Z,4500,tcp,tcp,172.23.4.115,55103,119.110.115.171,443,37,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.112736Z,4501,tcp,tcp,23.195.156.30,443,172.23.4.115,55105,39,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.228868Z,4512,tcp,tcp,204.79.197.203,443,172.23.4.115,55098,32,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.228868Z,4512,tls,tls,204.79.197.203,443,172.23.4.115,55098,32,TLS SNI
2024-11-04T13:05:38.228868Z,4513,tcp,tcp,204.79.197.203,443,172.23.4.115,55098,32,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.228868Z,4514,tcp,tcp,204.79.197.203,443,172.23.4.115,55098,32,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.228868Z,4514,tls,tls,204.79.197.203,443,172.23.4.115,55098,32,TLS SNI
2024-11-04T13:05:38.228925Z,4515,tcp,tcp,172.23.4.115,55098,204.79.197.203,443,32,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.229032Z,4516,tcp,tcp,172.23.4.115,55098,204.79.197.203,443,32,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.238749Z,4517,tcp,tcp,204.79.197.203,443,172.23.4.115,55098,32,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.238749Z,4517,tls,tls,204.79.197.203,443,172.23.4.115,55098,32,TLS SNI
2024-11-04T13:05:38.238749Z,4518,tcp,tcp,204.79.197.203,443,172.23.4.115,55098,32,TCP syn=False ack=True rst=False
2024-11-04T13:05:38.238749Z,4519,tcp,tcp,204.79.197.203,443,172.23.4.115,55098,32,TCP syn=False ack=True rst=False
